trade_id,trader_id,symbol,buy_date,sell_date,buy_value,sell_value,quantity,pnl
19886,180,MSFT,2023-01-15,2023-01-20,16200.16,14600.79,67,-1599.37
19887,180,AMD,2023-01-17,2023-01-22,13899.42,15068.58,52,1169.17
19888,180,TSLA,2023-01-19,2023-01-23,13275.31,12808.45,89,-466.86
19889,180,AMD,2023-01-19,2023-01-23,13059.77,12315.53,66,-744.23
19890,180,MSFT,2023-01-20,2023-01-23,21279.91,21559.61,26,279.7
19891,180,INTC,2023-01-20,2023-01-24,20854.11,22202.62,5,1348.51
19892,180,AMD,2023-01-21,2023-01-26,10697.6,11768.38,29,1070.78
19893,180,NFLX,2023-01-21,2023-01-22,17402.09,17359.01,24,-43.09
19894,180,AAPL,2023-01-23,2023-01-25,11849.71,11751.42,78,-98.28
19895,180,AMZN,2023-01-24,2023-01-25,15301.37,14867.31,7,-434.06
19896,180,GOOGL,2023-01-25,2023-01-28,11507.58,13246.83,77,1739.26
19897,180,AMD,2023-01-25,2023-01-28,13388.93,13563.82,80,174.89
19898,180,NFLX,2023-01-26,2023-01-31,17868.14,17677.92,34,-190.21
19899,180,GOOGL,2023-01-28,2023-01-30,8148.56,8053.07,37,-95.5
19900,180,NFLX,2023-01-30,2023-02-04,17118.34,17640.66,28,522.32
19901,180,AMD,2023-01-31,2023-02-02,21067.04,21131.26,93,64.22
19902,180,GOOGL,2023-02-01,2023-02-02,22349.01,22911.05,44,562.03
19903,180,INTC,2023-02-01,2023-02-04,9079.95,8371.28,37,-708.67
19904,180,AAPL,2023-02-03,2023-02-07,21507.31,19609.94,3,-1897.37
19905,180,AAPL,2023-02-03,2023-02-05,15688.6,15739.72,29,51.13
19906,180,INTC,2023-02-03,2023-02-05,15107.84,14699.64,15,-408.2
19907,180,AMD,2023-02-03,2023-02-05,6540.84,7198.64,85,657.81
19908,180,NFLX,2023-02-04,2023-02-08,9180.15,9292.06,15,111.91
19909,180,AMZN,2023-02-04,2023-02-06,6088.82,6219.97,46,131.15
19910,180,AAPL,2023-02-06,2023-02-09,21641.08,20497.86,46,-1143.21
19911,180,AMD,2023-02-07,2023-02-10,21009.46,20606.6,81,-402.86
19912,180,TSLA,2023-02-07,2023-02-08,6514.76,6575.61,60,60.85
19913,180,TSLA,2023-02-09,2023-02-10,10526.78,11971.53,21,1444.74
19914,180,META,2023-02-10,2023-02-14,19616.19,19970.26,38,354.07
19915,180,NFLX,2023-02-10,2023-02-12,11648.62,11180.15,64,-468.47
19916,180,MSFT,2023-02-11,2023-02-12,12184.28,12661.48,81,477.21
19917,180,AAPL,2023-02-12,2023-02-13,7224.43,7517.08,65,292.65
19918,180,TSLA,2023-02-12,2023-02-13,20149.78,22335.65,23,2185.87
19919,180,GOOGL,2023-02-14,2023-02-17,9683.84,9751.13,14,67.29
19920,180,NFLX,2023-02-16,2023-02-19,15646.27,16562.21,76,915.94
19921,180,AMZN,2023-02-18,2023-02-21,15703.45,16366.89,76,663.43
19922,180,AMZN,2023-02-20,2023-02-24,9146.69,8840.54,18,-306.15
19923,180,GOOGL,2023-02-21,2023-02-23,13013.46,11557.91,44,-1455.54
19924,180,INTC,2023-02-22,2023-02-23,7891.74,7547.48,63,-344.25
19925,180,GOOGL,2023-02-23,2023-02-24,14612.73,14405.98,47,-206.75
19926,180,TSLA,2023-02-23,2023-02-27,15032.96,13847.94,46,-1185.02
19927,180,GOOGL,2023-02-23,2023-02-26,6752.02,6777.49,29,25.47
19928,180,GOOGL,2023-02-24,2023-02-28,10082.76,9986.3,33,-96.46
19929,180,INTC,2023-02-24,2023-02-27,16610.15,19154.14,71,2543.99
19930,180,AAPL,2023-02-26,2023-02-27,5795.84,5488.38,8,-307.46
19931,180,META,2023-02-28,2023-03-01,6211.43,6796.43,22,585.0
19932,180,NVDA,2023-02-28,2023-03-02,8180.33,8373.67,10,193.34
19933,180,AAPL,2023-02-28,2023-03-04,10899.91,11735.82,49,835.91
19934,180,AMZN,2023-03-01,2023-03-05,22703.91,24807.13,18,2103.22
19935,180,NFLX,2023-03-02,2023-03-07,7696.91,8028.17,98,331.26
19936,180,META,2023-03-03,2023-03-08,12332.71,12453.82,38,121.11
19937,180,AMD,2023-03-04,2023-03-05,14998.7,16615.45,17,1616.74
19938,180,NVDA,2023-03-04,2023-03-07,19690.77,19929.85,37,239.08
19939,180,NVDA,2023-03-06,2023-03-07,8809.47,9252.3,95,442.83
19940,180,NVDA,2023-03-07,2023-03-11,13902.65,14529.22,99,626.57
19941,180,META,2023-03-08,2023-03-09,24146.67,25541.17,80,1394.5
19942,180,META,2023-03-10,2023-03-11,9886.34,9817.4,95,-68.94
19943,180,INTC,2023-03-12,2023-03-16,20350.84,21168.58,93,817.75
19944,180,NFLX,2023-03-14,2023-03-15,10523.51,9808.65,56,-714.86
19945,180,TSLA,2023-03-14,2023-03-15,5417.98,5045.0,9,-372.98
19946,180,INTC,2023-03-15,2023-03-20,15185.29,15668.79,98,483.49
19947,180,INTC,2023-03-16,2023-03-21,20066.79,20992.16,96,925.37
19948,180,NVDA,2023-03-18,2023-03-23,19536.2,19104.26,10,-431.94
19949,180,AMD,2023-03-20,2023-03-24,15966.48,16134.81,89,168.34
19950,180,META,2023-03-20,2023-03-22,16673.05,16345.68,77,-327.38
19951,180,AMZN,2023-03-21,2023-03-22,10157.46,10388.3,45,230.84
19952,180,GOOGL,2023-03-22,2023-03-23,22682.5,21529.02,60,-1153.48
19953,180,INTC,2023-03-24,2023-03-26,12743.45,12541.48,6,-201.96
19954,180,GOOGL,2023-03-24,2023-03-29,9641.6,10632.12,6,990.52
19955,180,META,2023-03-25,2023-03-30,20399.18,17916.76,91,-2482.42
19956,180,AMZN,2023-03-25,2023-03-27,14688.89,14558.87,70,-130.02
19957,180,META,2023-03-27,2023-03-29,16352.8,16156.49,8,-196.31
19958,180,GOOGL,2023-03-28,2023-04-02,17832.61,18838.29,81,1005.68
19959,180,TSLA,2023-03-29,2023-04-01,7189.19,6883.85,40,-305.34
19960,180,TSLA,2023-03-30,2023-04-01,6376.74,6368.86,38,-7.88
19961,180,INTC,2023-04-01,2023-04-04,18246.86,17469.44,33,-777.42
19962,180,MSFT,2023-04-02,2023-04-06,21275.58,21864.7,73,589.11
19963,180,AAPL,2023-04-03,2023-04-05,17367.55,17651.63,11,284.08
19964,180,NVDA,2023-04-03,2023-04-04,11033.35,12554.72,17,1521.38
19965,180,MSFT,2023-04-04,2023-04-05,6784.25,6731.72,68,-52.53
19966,180,AMD,2023-04-06,2023-04-09,9765.13,10085.05,46,319.92
19967,180,GOOGL,2023-04-08,2023-04-13,23286.43,22432.31,21,-854.12
19968,180,AMD,2023-04-08,2023-04-12,19708.27,21015.52,72,1307.26
19969,180,AMD,2023-04-10,2023-04-14,17364.12,18364.41,5,1000.29
19970,180,NVDA,2023-04-11,2023-04-16,9554.18,10559.25,30,1005.07
19971,180,MSFT,2023-04-11,2023-04-13,20838.28,20765.12,13,-73.16
19972,180,AMZN,2023-04-12,2023-04-14,13001.1,12934.17,75,-66.93
19973,180,META,2023-04-14,2023-04-16,12712.58,13666.97,42,954.39
19974,180,AMZN,2023-04-14,2023-04-19,9641.78,8959.68,37,-682.11
19975,180,MSFT,2023-04-16,2023-04-20,16912.33,17143.57,27,231.24
19976,180,MSFT,2023-04-16,2023-04-20,5542.05,5438.44,70,-103.6
19977,180,GOOGL,2023-04-17,2023-04-18,21553.63,21579.45,97,25.82
19978,180,AAPL,2023-04-17,2023-04-19,17371.08,19273.96,61,1902.88
19979,180,AMD,2023-04-18,2023-04-22,11152.96,10944.2,8,-208.76
19980,180,META,2023-04-18,2023-04-19,8967.35,9352.49,11,385.14
19981,180,AMZN,2023-04-19,2023-04-21,8554.62,8744.7,57,190.08
19982,180,AMZN,2023-04-19,2023-04-23,15587.69,15641.56,91,53.87
19983,180,MSFT,2023-04-20,2023-04-23,17820.75,18648.86,84,828.12
19984,180,GOOGL,2023-04-21,2023-04-25,7540.87,7573.79,97,32.92
19985,180,AMZN,2023-04-21,2023-04-22,6566.59,6662.06,53,95.47
19986,180,TSLA,2023-04-21,2023-04-24,12013.62,11719.47,59,-294.16
19987,180,MSFT,2023-04-23,2023-04-26,14568.41,14438.23,68,-130.18
19988,180,MSFT,2023-04-24,2023-04-27,14340.58,14102.08,73,-238.5
19989,180,AMZN,2023-04-26,2023-04-30,9225.95,8365.99,46,-859.95
19990,180,AMD,2023-04-27,2023-04-28,7818.8,7812.54,19,-6.26
19991,180,MSFT,2023-04-28,2023-05-02,14452.37,14616.28,20,163.91
19992,180,MSFT,2023-04-29,2023-05-01,7570.17,7650.78,7,80.61
19993,180,NFLX,2023-04-30,2023-05-04,8579.27,9911.98,39,1332.71
19994,180,NVDA,2023-04-30,2023-05-02,21615.48,22824.7,87,1209.22
19995,180,AMZN,2023-04-30,2023-05-05,19747.06,22401.91,37,2654.85
19996,180,TSLA,2023-05-02,2023-05-04,11790.9,10587.41,73,-1203.49
19997,180,META,2023-05-02,2023-05-05,16494.04,17484.85,50,990.81
19998,180,AAPL,2023-05-02,2023-05-05,14129.36,15060.29,71,930.94
19999,180,AAPL,2023-05-02,2023-05-05,9503.05,9566.06,2,63.0
20000,180,GOOGL,2023-05-03,2023-05-08,24209.13,22264.32,93,-1944.81
20001,180,INTC,2023-05-04,2023-05-09,8936.5,9126.91,2,190.41
20002,180,NFLX,2023-05-06,2023-05-09,17810.44,18168.95,3,358.51
20003,180,MSFT,2023-05-06,2023-05-11,10500.81,10110.2,89,-390.61
20004,180,INTC,2023-05-07,2023-05-12,16784.04,16439.45,5,-344.6
20005,180,INTC,2023-05-09,2023-05-13,11505.98,13069.3,70,1563.32
20006,180,INTC,2023-05-11,2023-05-15,20498.61,20430.84,95,-67.78
20007,180,MSFT,2023-05-12,2023-05-13,7158.32,7470.85,13,312.54
20008,180,AMD,2023-05-12,2023-05-17,15746.56,14565.13,3,-1181.43
20009,180,MSFT,2023-05-13,2023-05-17,9714.6,8483.89,95,-1230.71
20010,180,INTC,2023-05-15,2023-05-18,15582.16,15721.59,34,139.43
20011,180,MSFT,2023-05-16,2023-05-17,11853.93,11572.52,63,-281.41
20012,180,NFLX,2023-05-17,2023-05-21,15173.04,15306.1,56,133.06
20013,180,AMD,2023-05-18,2023-05-19,23668.74,23576.53,74,-92.21
20014,180,AMD,2023-05-20,2023-05-24,10281.92,9710.13,64,-571.79
20015,180,TSLA,2023-05-21,2023-05-26,13376.65,14432.16,16,1055.51
20016,180,GOOGL,2023-05-22,2023-05-27,6066.56,5954.41,3,-112.15
20017,180,AMD,2023-05-22,2023-05-27,18827.11,20622.44,19,1795.33
20018,180,META,2023-05-23,2023-05-26,15502.13,16121.69,79,619.56
20019,180,META,2023-05-24,2023-05-25,17377.43,16398.73,44,-978.7
20020,180,AAPL,2023-05-24,2023-05-25,15397.28,14244.48,48,-1152.79
20021,180,AMD,2023-05-26,2023-05-30,13307.35,13657.35,75,350.0
20022,180,AMD,2023-05-28,2023-05-31,17398.43,20694.23,14,3295.79
20023,180,MSFT,2023-05-28,2023-06-02,11941.94,11856.15,12,-85.79
20024,180,NFLX,2023-05-30,2023-06-03,5342.73,5656.9,99,314.17
20025,180,META,2023-06-01,2023-06-06,23847.25,22743.71,26,-1103.54
20026,180,AMZN,2023-06-02,2023-06-07,10078.33,9612.05,72,-466.28
20027,180,INTC,2023-06-02,2023-06-03,10160.69,10302.4,33,141.71
20028,180,AMZN,2023-06-04,2023-06-08,15409.09,15916.66,58,507.57
20029,180,TSLA,2023-06-05,2023-06-09,18974.79,19093.55,13,118.76
20030,180,AAPL,2023-06-07,2023-06-12,11958.23,13639.64,38,1681.4
20031,180,GOOGL,2023-06-08,2023-06-10,14902.11,14913.35,13,11.24
20032,180,TSLA,2023-06-08,2023-06-11,8089.24,8483.95,88,394.71
20033,180,TSLA,2023-06-08,2023-06-13,16976.66,16825.31,79,-151.34
20034,180,NFLX,2023-06-08,2023-06-13,15125.98,16213.77,45,1087.79
20035,180,INTC,2023-06-10,2023-06-11,16247.46,16153.02,82,-94.43
20036,180,AAPL,2023-06-10,2023-06-13,11526.93,12025.49,3,498.55
20037,180,META,2023-06-11,2023-06-12,14873.38,14204.75,71,-668.62
20038,180,NVDA,2023-06-12,2023-06-15,15296.53,14696.61,81,-599.93
20039,180,AAPL,2023-06-12,2023-06-14,11459.15,10686.58,35,-772.58
20040,180,NFLX,2023-06-14,2023-06-16,14063.54,13687.95,67,-375.59
20041,180,GOOGL,2023-06-14,2023-06-19,12168.13,12601.47,87,433.34
20042,181,NFLX,2023-01-01,2023-01-23,10350.48,10579.66,38,229.17
20043,181,AAPL,2023-01-05,2023-01-22,11555.41,12569.42,36,1014.01
20044,181,NVDA,2023-01-08,2023-01-31,13453.38,14042.41,90,589.03
20045,181,INTC,2023-01-17,2023-02-14,17017.2,17280.56,19,263.35
20046,181,INTC,2023-01-26,2023-02-05,8842.15,9782.2,45,940.04
20047,181,NFLX,2023-01-31,2023-03-02,9487.56,9902.59,26,415.03
20048,181,AAPL,2023-02-08,2023-02-26,12077.38,12027.27,16,-50.11
20049,181,NVDA,2023-02-13,2023-03-13,14051.46,14860.99,26,809.54
20050,181,NFLX,2023-02-21,2023-03-20,9467.42,9624.88,17,157.47
20051,181,TSLA,2023-03-03,2023-04-02,16259.52,16165.49,6,-94.03
20052,181,META,2023-03-08,2023-03-25,15221.26,16042.06,48,820.79
20053,181,INTC,2023-03-18,2023-04-10,15840.55,16424.4,47,583.85
20054,181,GOOGL,2023-03-21,2023-04-10,8728.55,8909.11,3,180.55
20055,181,GOOGL,2023-03-27,2023-04-15,14638.57,14023.28,86,-615.29
20056,181,AAPL,2023-04-04,2023-04-24,8195.24,7935.7,48,-259.54
20057,181,TSLA,2023-04-11,2023-05-02,13748.73,13630.44,1,-118.29
20058,181,META,2023-04-17,2023-05-09,8858.92,8962.27,73,103.35
20059,181,AAPL,2023-04-22,2023-05-13,13802.27,15287.52,57,1485.25
20060,181,NVDA,2023-04-26,2023-05-09,12047.23,13105.57,63,1058.34
20061,181,NFLX,2023-05-05,2023-05-28,8494.71,9093.5,18,598.79
20062,181,MSFT,2023-05-12,2023-06-09,15651.78,15501.33,75,-150.45
20063,181,INTC,2023-05-16,2023-06-03,16878.89,17962.77,58,1083.88
20064,181,META,2023-05-22,2023-06-12,15330.58,14603.26,5,-727.32
20065,181,AAPL,2023-05-25,2023-06-23,15596.03,16126.17,19,530.14
20066,181,INTC,2023-06-04,2023-06-14,17114.31,17854.0,28,739.69
20067,181,AMD,2023-06-09,2023-06-28,14540.24,14232.08,1,-308.16
20068,181,MSFT,2023-06-19,2023-07-08,10040.94,10531.27,5,490.33
20069,181,META,2023-06-29,2023-07-14,17889.02,16871.99,96,-1017.03
20070,181,META,2023-07-04,2023-07-30,14701.98,14835.0,35,133.01
20071,181,NVDA,2023-07-09,2023-07-21,14217.36,14467.13,6,249.77
20072,181,MSFT,2023-07-13,2023-08-06,17684.31,19784.43,19,2100.12
20073,181,NFLX,2023-07-19,2023-07-24,9722.17,10209.97,52,487.8
20074,181,AAPL,2023-07-25,2023-08-19,11525.59,11864.72,5,339.13
20075,181,AMZN,2023-08-01,2023-08-24,11901.17,11927.54,94,26.38
20076,181,NFLX,2023-08-06,2023-09-04,10365.02,9820.91,19,-544.11
20077,181,AMD,2023-08-13,2023-08-18,12018.58,12924.96,14,906.38
20078,181,META,2023-08-19,2023-08-27,18193.71,19968.33,31,1774.62
20079,181,MSFT,2023-08-22,2023-09-02,12568.61,13948.18,59,1379.57
20080,181,AMZN,2023-08-25,2023-09-08,11562.65,12512.53,6,949.88
20081,181,AAPL,2023-08-31,2023-09-28,17178.31,16810.76,45,-367.55
20082,181,AMZN,2023-09-07,2023-10-07,9833.26,10515.3,64,682.04
20083,181,AMZN,2023-09-12,2023-10-08,15350.78,14647.14,67,-703.64
20084,181,NFLX,2023-09-21,2023-10-13,15454.57,14812.23,77,-642.34
20085,181,NFLX,2023-09-25,2023-10-08,9419.22,9605.09,54,185.87
20086,181,GOOGL,2023-10-02,2023-10-15,17532.47,18295.77,22,763.3
20087,181,NVDA,2023-10-07,2023-10-17,13772.18,13722.43,33,-49.75
20088,181,TSLA,2023-10-16,2023-10-31,11678.59,13009.58,39,1330.99
20089,181,NFLX,2023-10-19,2023-11-01,11260.69,10346.42,12,-914.27
20090,181,AMZN,2023-10-29,2023-11-12,15476.76,17055.43,50,1578.68
20091,181,TSLA,2023-11-03,2023-11-25,14440.81,13855.19,7,-585.62
20092,181,META,2023-11-10,2023-11-28,15774.9,16951.07,20,1176.17
20093,181,MSFT,2023-11-14,2023-11-30,16096.88,17576.97,11,1480.08
20094,181,NVDA,2023-11-17,2023-12-05,15513.36,15864.97,13,351.6
20095,181,MSFT,2023-11-20,2023-12-20,17577.21,16741.28,91,-835.93
20096,181,TSLA,2023-11-27,2023-12-19,16593.0,15718.97,13,-874.03
20097,181,NVDA,2023-12-01,2023-12-07,17337.03,18183.21,51,846.17
20098,181,INTC,2023-12-11,2024-01-08,19657.95,20748.66,3,1090.71
20099,181,NVDA,2023-12-15,2024-01-01,9093.96,9757.72,53,663.76
20100,181,META,2023-12-20,2023-12-27,15363.11,14542.39,72,-820.72
20101,181,AAPL,2023-12-29,2024-01-18,9705.75,9787.29,94,81.55
20102,181,GOOGL,2024-01-03,2024-01-13,20048.2,19479.23,49,-568.97
20103,181,AAPL,2024-01-06,2024-01-13,8335.9,9768.12,9,1432.22
20104,181,META,2024-01-13,2024-02-05,18495.26,19068.73,36,573.47
20105,181,AMZN,2024-01-18,2024-01-29,10497.58,9606.66,75,-890.92
20106,181,AMZN,2024-01-23,2024-02-20,17112.65,17820.84,1,708.2
20107,181,TSLA,2024-01-30,2024-02-29,9279.71,9868.32,68,588.61
20108,181,TSLA,2024-02-08,2024-02-22,11464.59,11803.26,74,338.67
20109,181,NFLX,2024-02-13,2024-03-12,14374.74,14737.73,91,362.98
20110,181,NFLX,2024-02-17,2024-02-27,13039.84,14129.82,98,1089.98
20111,181,GOOGL,2024-02-24,2024-03-25,13821.91,14212.16,63,390.25
20112,181,TSLA,2024-02-29,2024-03-07,11258.61,12212.5,5,953.88
20113,181,TSLA,2024-03-10,2024-03-16,13160.02,12377.97,35,-782.05
20114,181,NFLX,2024-03-17,2024-03-26,12747.36,13143.99,27,396.62
20115,181,AMZN,2024-03-20,2024-04-03,9992.17,9722.68,94,-269.49
20116,181,INTC,2024-03-27,2024-04-16,13558.93,14387.27,74,828.33
20117,181,NFLX,2024-03-31,2024-04-07,11674.52,11435.94,88,-238.58
20118,181,NVDA,2024-04-09,2024-04-20,11663.11,11785.41,90,122.29
20119,181,NVDA,2024-04-16,2024-05-11,14438.18,15125.51,33,687.33
20120,181,AAPL,2024-04-20,2024-04-27,16644.04,15543.62,36,-1100.42
20121,181,TSLA,2024-04-24,2024-05-13,8453.08,8895.32,30,442.24
20122,181,INTC,2024-04-28,2024-05-24,16229.52,17430.65,40,1201.13
20123,181,AAPL,2024-05-07,2024-05-16,14872.63,16062.34,64,1189.71
20124,181,META,2024-05-10,2024-05-21,17588.66,18477.81,73,889.15
20125,181,GOOGL,2024-05-16,2024-05-26,17644.16,17071.0,15,-573.17
20126,181,META,2024-05-26,2024-06-23,17870.06,18809.37,19,939.31
20127,181,META,2024-06-02,2024-06-22,14489.57,14717.48,54,227.91
20128,181,NVDA,2024-06-05,2024-07-01,13477.68,13520.36,17,42.68
20129,181,MSFT,2024-06-10,2024-06-25,9574.92,9095.88,98,-479.04
20130,181,AAPL,2024-06-20,2024-07-08,11380.88,11866.07,7,485.19
20131,181,META,2024-06-27,2024-07-10,15589.88,15741.19,21,151.31
20132,181,META,2024-07-05,2024-07-13,11992.11,10658.4,29,-1333.71
20133,182,GOOGL,2023-01-01,2023-01-04,17848.05,18201.78,51,353.73
20134,182,AMD,2023-01-02,2023-01-07,16966.73,15997.99,11,-968.74
20135,182,AAPL,2023-01-03,2023-01-04,15939.52,16444.32,18,504.8
20136,182,AMZN,2023-01-03,2023-01-07,13000.07,12581.24,31,-418.82
20137,182,INTC,2023-01-03,2023-01-07,15137.36,15158.21,82,20.86
20138,182,INTC,2023-01-04,2023-01-09,8754.92,8219.97,62,-534.95
20139,182,AMZN,2023-01-06,2023-01-09,12432.39,12621.3,60,188.9
20140,182,TSLA,2023-01-08,2023-01-12,17555.29,20071.59,46,2516.3
20141,182,TSLA,2023-01-09,2023-01-12,19490.94,19774.5,85,283.56
20142,182,NFLX,2023-01-10,2023-01-14,10414.45,9687.31,51,-727.14
20143,182,MSFT,2023-01-11,2023-01-14,11880.4,11806.06,92,-74.33
20144,182,AMD,2023-01-13,2023-01-15,7709.18,7862.6,90,153.42
20145,182,META,2023-01-14,2023-01-15,6388.52,5693.39,75,-695.13
20146,182,META,2023-01-15,2023-01-16,10041.06,8574.86,22,-1466.2
20147,182,TSLA,2023-01-15,2023-01-17,8076.3,8580.17,15,503.87
20148,182,GOOGL,2023-01-15,2023-01-18,15721.67,16222.99,46,501.33
20149,182,META,2023-01-17,2023-01-19,6402.56,6226.15,37,-176.41
20150,182,TSLA,2023-01-19,2023-01-21,8378.93,9016.25,40,637.32
20151,182,META,2023-01-19,2023-01-20,10821.79,11309.58,3,487.8
20152,182,AMZN,2023-01-19,2023-01-24,14367.8,14636.43,25,268.63
20153,182,AMZN,2023-01-21,2023-01-26,17394.44,18050.49,7,656.06
20154,182,INTC,2023-01-21,2023-01-26,14369.33,13852.78,98,-516.55
20155,182,AMZN,2023-01-21,2023-01-26,19977.68,19716.91,55,-260.77
20156,182,INTC,2023-01-21,2023-01-22,12721.03,12783.95,52,62.92
20157,182,MSFT,2023-01-22,2023-01-23,10656.08,11430.27,77,774.19
20158,182,TSLA,2023-01-23,2023-01-28,16780.36,16748.4,62,-31.96
20159,182,NFLX,2023-01-23,2023-01-26,16997.23,19138.37,80,2141.14
20160,182,AMZN,2023-01-23,2023-01-28,10361.43,10693.68,5,332.25
20161,182,META,2023-01-23,2023-01-27,16713.56,16329.02,28,-384.54
20162,182,AAPL,2023-01-25,2023-01-26,13687.37,13458.02,70,-229.35
20163,182,INTC,2023-01-25,2023-01-29,11087.72,10059.07,5,-1028.66
20164,182,GOOGL,2023-01-26,2023-01-29,12815.03,13051.98,85,236.95
20165,182,MSFT,2023-01-26,2023-01-29,7319.82,6740.41,48,-579.4
20166,182,AAPL,2023-01-27,2023-01-29,20584.76,21904.34,36,1319.57
20167,182,INTC,2023-01-28,2023-01-30,15887.21,15969.12,90,81.91
20168,182,NVDA,2023-01-30,2023-02-02,12334.71,12229.83,94,-104.88
20169,182,AMD,2023-01-30,2023-01-31,11163.18,11837.8,87,674.61
20170,182,AAPL,2023-02-01,2023-02-04,6716.32,7006.95,42,290.63
20171,182,MSFT,2023-02-03,2023-02-05,16800.92,17226.52,19,425.6
20172,182,AMZN,2023-02-03,2023-02-06,11008.54,10674.5,74,-334.03
20173,182,AMZN,2023-02-04,2023-02-09,17701.82,17489.69,95,-212.13
20174,182,MSFT,2023-02-06,2023-02-11,6290.13,5578.39,35,-711.74
20175,182,MSFT,2023-02-06,2023-02-11,15289.36,16565.84,57,1276.49
20176,182,AMZN,2023-02-08,2023-02-12,6984.57,7405.18,44,420.6
20177,182,MSFT,2023-02-09,2023-02-11,9253.33,9969.16,6,715.83
20178,182,NFLX,2023-02-10,2023-02-15,23328.02,23338.18,14,10.16
20179,182,AMD,2023-02-10,2023-02-11,13407.09,13564.69,17,157.6
20180,182,NVDA,2023-02-10,2023-02-11,14066.43,13550.77,32,-515.66
20181,182,GOOGL,2023-02-12,2023-02-15,15702.98,17251.82,69,1548.84
20182,182,META,2023-02-12,2023-02-16,11410.43,11262.32,37,-148.11
20183,182,INTC,2023-02-12,2023-02-17,13215.84,12145.9,61,-1069.94
20184,182,TSLA,2023-02-12,2023-02-14,5322.09,5472.83,84,150.73
20185,182,AMD,2023-02-12,2023-02-15,22572.14,21622.98,40,-949.16
20186,182,META,2023-02-12,2023-02-13,17542.13,20082.32,13,2540.19
20187,182,NVDA,2023-02-12,2023-02-16,16643.62,16364.66,64,-278.96
20188,182,NFLX,2023-02-14,2023-02-18,20942.07,21537.75,16,595.68
20189,182,NVDA,2023-02-14,2023-02-16,10168.18,9656.53,2,-511.65
20190,182,AMD,2023-02-15,2023-02-16,12903.45,14822.35,27,1918.9
20191,182,GOOGL,2023-02-16,2023-02-19,12836.28,12632.16,6,-204.12
20192,182,INTC,2023-02-17,2023-02-20,11431.34,11971.97,81,540.64
20193,182,GOOGL,2023-02-18,2023-02-23,18000.32,18420.9,60,420.58
20194,182,MSFT,2023-02-19,2023-02-20,8579.29,8912.63,86,333.34
20195,182,MSFT,2023-02-19,2023-02-21,8758.22,8852.05,26,93.83
20196,182,META,2023-02-19,2023-02-21,12825.4,13514.86,26,689.46
20197,182,TSLA,2023-02-20,2023-02-24,17442.02,18573.16,90,1131.14
20198,182,GOOGL,2023-02-21,2023-02-23,14748.54,15596.74,15,848.2
20199,182,AMZN,2023-02-23,2023-02-27,10732.74,10448.33,11,-284.41
20200,182,META,2023-02-23,2023-02-25,15641.48,16705.71,36,1064.23
20201,182,MSFT,2023-02-25,2023-02-26,18083.22,17426.07,1,-657.16
20202,182,MSFT,2023-02-26,2023-03-01,12266.63,12462.26,94,195.64
20203,182,AMD,2023-02-27,2023-03-01,8892.38,9609.08,44,716.7
20204,182,META,2023-02-27,2023-03-02,13093.28,12918.61,72,-174.67
20205,182,GOOGL,2023-03-01,2023-03-04,7574.77,8078.64,48,503.87
20206,182,AAPL,2023-03-02,2023-03-07,9303.85,8557.64,55,-746.21
20207,182,AMD,2023-03-02,2023-03-03,16654.77,16867.93,38,213.16
20208,182,GOOGL,2023-03-03,2023-03-04,19912.81,20116.53,88,203.72
20209,182,GOOGL,2023-03-03,2023-03-06,18337.06,20198.56,28,1861.5
20210,182,MSFT,2023-03-03,2023-03-07,15775.51,16939.17,36,1163.66
20211,182,AMD,2023-03-05,2023-03-09,16368.86,16675.3,15,306.44
20212,182,NFLX,2023-03-06,2023-03-07,19244.32,18160.35,1,-1083.97
20213,182,AMD,2023-03-08,2023-03-11,11437.59,11370.05,48,-67.53
20214,182,META,2023-03-09,2023-03-11,20193.95,18192.94,42,-2001.01
20215,182,AMD,2023-03-10,2023-03-15,11124.37,11284.73,31,160.36
20216,182,TSLA,2023-03-12,2023-03-16,8857.5,9005.09,96,147.59
20217,182,AMZN,2023-03-14,2023-03-15,20296.75,20835.71,26,538.96
20218,182,AAPL,2023-03-14,2023-03-19,20963.92,21341.38,79,377.46
20219,182,GOOGL,2023-03-15,2023-03-18,8479.24,8579.4,62,100.16
20220,182,INTC,2023-03-15,2023-03-16,13162.17,14370.24,95,1208.07
20221,182,INTC,2023-03-17,2023-03-18,12802.91,12979.13,17,176.22
20222,182,AMD,2023-03-18,2023-03-21,12839.11,12423.79,87,-415.32
20223,182,TSLA,2023-03-20,2023-03-23,8862.29,8787.64,32,-74.65
20224,182,GOOGL,2023-03-21,2023-03-25,11529.96,10098.79,57,-1431.17
20225,182,INTC,2023-03-22,2023-03-23,15764.59,14306.06,97,-1458.53
20226,182,AMD,2023-03-22,2023-03-26,6751.38,6887.82,23,136.44
20227,182,AMD,2023-03-24,2023-03-28,18038.23,17531.67,27,-506.56
20228,182,META,2023-03-24,2023-03-29,6625.64,6813.43,43,187.78
20229,182,MSFT,2023-03-25,2023-03-29,21506.17,20376.24,16,-1129.93
20230,182,GOOGL,2023-03-25,2023-03-27,19213.08,18322.44,37,-890.63
20231,182,GOOGL,2023-03-25,2023-03-28,21759.4,22228.72,96,469.31
20232,182,META,2023-03-27,2023-04-01,15655.93,15821.89,73,165.97
